"","NUID","SATREAD","SATMATH","ACTCUM","CARNIGIE","AVGSALMALE","AVGSALWOM","AVGSALTOT","HOUSE","HDEM","HREP","SENATE","SDEM","SREP","PERNWHT","STUFACR","TUITINS","FEEINS","TUITOUT","FEEOUT","FOOTBALL","TUITPER","SLCTVTY","APPEAL","RSRCHPSTU","BINGEDRK","HEALTHINS","MENTALHLTH","PHYSHLTH","RETPCNT"
"1291",1696,495,500,24,17,5856,5540,5660,0.713,-1.179,0.835,0.656,-1.138,0.81,0.363323961,17,25920,650,25920,650,0,0.842243686,0.829817159,0.320338983,0,19.8,19.1,13.8,15.1,72
"1292",3658,605,643,26,20,6891,6552,6708,0.713,-1.179,0.835,0.656,-1.138,0.81,0.14487021,14,27850,700,27850,700,0,0.676921318,0.808352981,0.3175,0,23.5,10.1,10.2,10,79
"1293",81,580,600,27,21,8338,7261,7889,0.713,-1.179,0.835,0.656,-1.138,0.81,0.270616255,13,36570,0,36570,0,0.3,0.543466333,0.716478303,0.137293087,0,22.3,14.4,12.1,12.7,80
"1294",7129,590,580,26,18,8100,7847,7976,0.713,-1.179,0.835,0.656,-1.138,0.81,0.322947518,13,25930,230,25930,230,0.5,0.778679589,0.754066615,0.328710837,48.28456344,0,0,0,0,74
"1295",5641,400,580,25,17,5909,5585,5719,0.713,-1.179,0.835,0.656,-1.138,0.81,0.345112437,11,25590,0,25590,0,0,0.709974431,0.76217079,0.303664921,0,22.7,9.9,9.8,9.7,81
"1296",6009,455,470,22,18,6788,6522,6705,0.713,-1.179,0.835,0.656,-1.138,0.81,0.196588309,14,23050,1040,23050,1040,0.6,0.659805621,0.547024952,0.463157895,0,0,0,0,0,69
"1297",5980,0,0,0,21,7941,7082,7597,0.713,-1.179,0.835,0.656,-1.138,0.81,0.269426752,9,42357,300,42357,300,0.2,0.280198416,0.729523116,0.192115768,405.6828025,25.4,9.9,10.5,10.4,90
"1298",7649,0,0,23,18,6757,6349,6505,0.713,-1.179,0.835,0.656,-1.138,0.81,0.138461538,11,25510,420,25510,420,0,0.788716971,0.767402377,0.276548673,0,0,0,0,0,73
"1299",1487,640,650,29,17,10727,8814,9932,0.713,-1.179,0.835,0.656,-1.138,0.81,0.294304552,14,35480,450,35480,450,0,0.516690297,0.667111009,0.137256253,1759.631424,19.8,19.1,13.8,15.1,89
"1300",4091,0,0,0,30,5972,6152,6041,0.713,-1.179,0.835,0.656,-1.138,0.81,0.288261516,10,30800,1250,30800,1250,0,0.825238869,0.590825688,0.447204969,0,19.8,19.1,13.8,15.1,76
"1301",8010,580,680,30,20,8837,8064,8602,0.713,-1.179,0.835,0.656,-1.138,0.81,0.292405962,15,33870,1650,33870,1650,0,0.384624987,0.686480186,0.328239955,2296.006388,19.8,19.1,13.8,15.1,82
"1302",4968,0,0,22,20,6304,5851,5894,0.713,-1.179,0.835,0.656,-1.138,0.81,0.354894104,10,25336,516,25336,516,0,0.652686763,0.352664577,0.688888889,0,19.8,19.1,13.8,15.1,78
"1303",7596,600,580,26,21,6261,5874,6105,0.713,-1.179,0.835,0.656,-1.138,0.81,0.235392321,11,30450,1030,30450,1030,0,0.332544328,0.634313725,0.231839258,0,0,0,0,0,66
"1304",8131,630,680,27,21,6643,6623,6636,0.713,-1.179,0.835,0.656,-1.138,0.81,0.174242424,11,33207,275,33207,275,0.3,0.310287302,0.674480911,0.209533267,0,0,0,0,0,84
"1305",5632,0,0,27,21,7347,6274,6871,0.713,-1.179,0.835,0.656,-1.138,0.81,0.104464673,14,32408,615,32408,615,0.6,0.42982613,0.817124244,0.30523918,158.5496316,0,0,0,0,84
"1306",7305,0,0,20,22,4515,4311,4374,0.713,-1.179,0.835,0.656,-1.138,0.81,0.389218329,7,23850,500,23850,500,0,0.415617457,0.474025974,0.308219178,0,0,0,0,0,73
"1307",243,0,0,23,11,5639,5499,5579,0.713,-1.179,0.835,0.656,-1.138,0.81,0.153475643,22,4750,394,11734,394,0,0.362582726,0.997646207,0.696914701,11.95993432,22.7,9.9,9.8,9.7,59
"1308",7142,599,579,26,18,6194,6247,6224,0.713,-1.179,0.835,0.656,-1.138,0.81,0.06360424,11,23200,590,23200,590,0,0.678158323,0.691418138,0.283450704,0,0,0,0,0,71
"1309",1941,0,0,26,19,7463,6960,7218,0.713,-1.179,0.835,0.656,-1.138,0.81,0.106872116,20,7361,1382,14934,1382,0.1,0.384440453,0.836922511,0.461842973,70.37788398,0,0,0,0,82
"1310",68,0,0,25,20,6930,6156,6576,0.713,-1.179,0.835,0.656,-1.138,0.81,0.139184178,23,6298,1460,13871,1460,0,0.315477092,0.873521851,0.453207769,178.5877627,24,13.7,12.3,12.6,78
"1311",8181,0,0,27,18,7156,6428,6783,0.713,-1.179,0.835,0.656,-1.138,0.81,0.114581593,19,7585,1210,15158,1210,0.3,0.448427559,0.762936611,0.420941077,259.827376,0,0,0,0,86
"1312",3023,0,0,24,18,7535,6389,7000,0.713,-1.179,0.835,0.656,-1.138,0.81,0.119743318,22,6422,1015,13995,1015,0.6,0.308222065,0.803401498,0.430695565,159.7856208,0,0,0,0,78
"1313",2883,0,0,23,21,6520,6093,6305,0.713,-1.179,0.835,0.656,-1.138,0.81,0.302437223,21,6298,1028,13871,1028,0,0.284721493,0.8601723,0.485362096,72.85376662,22.3,14.4,12.1,12.7,74
"1314",1352,0,0,0,23,5502,6060,5874,0.713,-1.179,0.835,0.656,-1.138,0.81,0.659459459,15,12020,770,12020,770,0,0.995940791,1,0.675174014,0,22.7,9.9,9.8,9.7,33
"1315",54,0,0,25,18,6895,6493,6723,0.713,-1.179,0.835,0.656,-1.138,0.81,0.138160291,20,7014,2011,14760,2011,0.2,0.328097547,0.90801964,0.529560202,64.88087432,0,0,0,0,76
"1316",5451,0,0,24,20,6686,6015,6343,0.713,-1.179,0.835,0.656,-1.138,0.81,0.16873065,16,6535,1459,14108,1459,0,0.228606401,0.885684861,0.384883721,805.1495356,0,0,0,0,73
"1317",7601,660,740,31,15,11982,9805,11143,0.713,-1.179,0.835,0.656,-1.138,0.81,0.288447863,18,9273,1137,25523,1137,0.786,0.166463826,0.569384386,0.432477216,17360.80755,22.7,9.9,9.8,9.7,95
"1318",7924,0,0,24,16,8929,7284,8138,0.713,-1.179,0.835,0.656,-1.138,0.81,0.290748627,18,8091,1300,17820,1300,0,0.35080091,0.895500186,0.478128461,1642.781923,19.8,19.1,13.8,15.1,70
"1319",444,0,0,25,19,7467,6825,7196,0.713,-1.179,0.835,0.656,-1.138,0.81,0.113737287,21,6428,1323,14001,1323,0.3,0.342270046,0.895444685,0.491763566,94.12347801,0,0,0,0,76
"1320",2857,0,0,25,19,6569,6400,6497,0.713,-1.179,0.835,0.656,-1.138,0.81,0.111634784,20,6298,1370,13871,1370,0.7,0.322657994,0.894061758,0.433315622,341.6654653,0,0,0,0,78
"1321",2866,600,610,27,16,9833,8130,9124,0.353,-1.004,0.439,0.37,-0.914,0.403,0.242103827,15,2712,1256,10896,1256,0.333,0.095069556,0.97659422,0.383223282,5654.772154,0,0,0,0,76
"1322",928,0,0,0,22,2663,2688,2676,0,0,0,0,0,0,0.992346939,16,5560,1065,5560,1065,0,0.713703076,0.84045584,0.654237288,0,0,0,0,0,67
"1323",2668,0,0,0,26,4269,3574,3869,0,0,0,0,0,0,0.998118532,20,6012,994,6012,994,0,0.591163693,1,0.666666667,172.7318909,0,0,0,0,0
"1324",4220,0,0,0,20,3615,3599,3606,0,0,0,0,0,0,0.994727592,22,4440,458,4440,458,0,0,0.428571429,0.4375,0,0,0,0,0,72
"1325",5906,0,0,0,17,4259,3795,3992,0,0,0,0,0,0,0.998573466,22,4440,560,4440,560,0,0.8456553,0.735554618,0.574541284,2.477669264,0,0,0,0,82
"1326",2070,0,0,0,23,3123,3222,3185,0,0,0,0,0,0,1,22,2040,330,2040,330,0,0,0.918727915,0.865384615,0,0,0,0,0,62
"1327",4031,0,0,0,30,2915,3505,3046,0,0,0,0,0,0,0.992217899,6,2520,850,2520,850,0,0.106339041,0.692307692,0.888888889,0,0,0,0,0,92
"1328",6789,0,0,0,30,4011,4065,4032,0,0,0,0,0,0,0.998269896,13,2997,251,5157,251,0,0.16435616,0.927272727,0.892156863,95.96539792,0,0,0,0,85
"1329",1048,0,0,0,1,2502,2593,2556,0,0,0,0,0,0,1,12,1080,25,1080,25,0,0,0.853658537,0.96,0,0,0,0,0,80
"1330",6728,0,0,0,1,2967,2610,2774,0,0,0,0,0,0,1,14,1080,25,1080,25,0,0,0.867403315,0.878980892,0,0,0,0,0,41
"1331",2854,0,0,0,4,2293,2097,2177,0,0,0,0,0,0,1,11,1080,25,1080,25,0,0,0.958224543,0.828337875,0,0,0,0,0,100
"1332",5217,0,0,0,19,4846,4710,4771,0,0,0,0,0,0,0.997390851,25,4272,580,4272,580,0,0,0.74325214,0.961913198,0,0,0,0,0,81
"1333",3146,0,0,0,20,4185,4523,4395,0,0,0,0,0,0,0.998298033,28,4272,1202,4272,1202,0,0,0.63514377,0.985915493,0,0,0,0,0,76
"1334",639,0,0,0,20,4706,4402,4545,0,0,0,0,0,0,0.999258985,28,4272,580,4272,580,0,0,0.537634409,0.991578947,0,0,0,0,0,73
"1335",7800,0,0,0,17,5007,5061,5037,0,0,0,0,0,0,0.995911838,25,6408,603,6408,603,0,0,0.224942617,0.758503401,0,0,0,0,0,74
"1336",6202,0,0,0,22,4402,4287,4333,0,0,0,0,0,0,0.998085025,29,4272,578,4272,578,0,0,0.747252747,0.972689076,0,0,0,0,0,73
"1337",1914,0,0,0,22,4312,4133,4218,0,0,0,0,0,0,0.999203505,22,4272,1262,4272,1262,0,0,0.740088106,0.587301587,0,0,0,0,0,72
"1338",7484,0,0,0,22,4652,4170,4456,0,0,0,0,0,0,0.996978852,28,4272,580,4272,580,0,0,0.612672176,0.988309353,0,0,0,0,0,74
"1339",894,0,0,0,23,2540,2724,2639,0,0,0,0,0,0,1,29,6120,375,10800,375,0,0.059928788,0.898100173,0.573076923,0,0,0,0,0,60
"1340",650,0,0,0,23,2478,2553,2543,0,0,0,0,0,0,1,27,6120,375,6120,375,0,0,0.765625,0.548469388,0,0,0,0,0,50
"1341",4733,575,594,0,22,5610,5561,5587,0,0,0,0,0,0,0.993574766,26,1870,149,3892,149,0,0.043722052,0.904709748,0.895883777,0.115946262,0,0,0,0,80
"1342",8159,0,0,0,22,6156,6030,6089,0,0,0,0,0,0,1,22,1853,144,3891,144,0,0.029400115,0.787996882,0.904055391,46.38690041,0,0,0,0,79
"1343",405,0,0,0,22,6210,6167,6187,0,0,0,0,0,0,1,23,1870,342,3891,342,0,0.056643846,0.259052388,0.886245353,16.96325254,0,0,0,0,86
"1344",6959,570,552,0,22,6020,5979,6003,0,0,0,0,0,0,0.992147239,23,2750,221,5775,221,0,0.0761636,0.785394933,0.857685009,8.612269939,0,0,0,0,80
"1345",6135,619,646,0,22,7021,7204,7102,0,0,0,0,0,0,1,25,1870,342,3891,342,0,0.040206957,0.826173826,0.952841596,588.9355975,0,0,0,0,87
"1346",3026,0,0,0,22,5238,5364,5305,0,0,0,0,0,0,0.994127069,16,1700,149,3892,149,0,0.023848093,0.485347044,0.938559322,625.1404164,0,0,0,0,91
"1347",7567,0,0,0,22,5351,5498,5416,0,0,0,0,0,0,0.92641737,18,1853,144,3892,144,0,0.036046163,0.398766701,0.657216495,30.56694813,0,0,0,0,57
"1348",8179,0,0,0,17,6728,6224,6543,0,0,0,0,0,0,1,17,1850,144,3892,144,0,0.029011677,0.760311021,0.950644731,3194.825949,0,0,0,0,92
"1349",4747,0,0,0,22,4724,5145,4963,0,0,0,0,0,0,1,18,1853,144,3892,144,0,0.025784241,0.736497545,0.903333333,209.505341,0,0,0,0,86
"1350",453,646,673,0,16,6868,6582,6722,0,0,0,0,0,0,0.991930061,16,1537,144,1565,144,0,0.049003933,0.281713344,0.862938596,1515.890689,0,0,0,0,90
"1351",8287,0,0,0,19,3844,3768,3795,0,0,0,0,0,0,1,22,4680,1000,4680,1000,0,0.761467081,0.280930637,0.5,0,0,0,0,0,75
"1352",3283,0,0,0,25,3008,2260,2559,0,0,0,0,0,0,0.978886756,20,6725,2497,6725,2497,0,0.397778937,0.444444444,0.833333333,15849.03839,0,0,0,0,92
"1353",2834,0,0,0,22,3770,3453,3639,0,0,0,0,0,0,0.999424295,25,4440,458,4440,458,0,0,0.563086548,0.435185185,0,0,0,0,0,73
"1354",5142,0,0,0,2,3111,2779,2990,0,0,0,0,0,0,0.999458092,28,4230,1025,4230,1025,0,0.029433603,0.937815126,0.700716846,0,0,0,0,0,59
"1355",2540,440,450,20,22,6880,5698,6344,0,0,0,0,0,0,0.933545422,11,4190,604,12570,604,0,0.181860537,0.970744681,0.538356164,3233.670908,0,0,0,0,75
"1356",7458,780,790,34,15,21209,19003,20650,-1.146,-1.651,1.541,-1.41,-1.656,1.482,0.640492615,10,44184,573,44184,573,0.615,0.049275209,0.050869163,0.782284382,50093.29136,0,0,0,0,98
"1357",578,630,700,30,15,11803,9674,11141,0.851,-0.5,0.917,0.814,-0.407,0.894,0.378111779,12,9208,794,28010,794,0.25,0.299979422,0.592891518,0.274794961,6460.681915,0,0,0,0,92
"1358",1438,0,0,0,22,2660,2060,2200,0,0,0,0,0,0,0.999556934,16,5100,840,6960,3918,0,0.892886367,0.763374486,0.482479784,135.5356668,0,0,0,0,71
"1359",4411,0,0,0,5,4758,4568,4644,0.809,-0.774,0.926,0.855,-0.791,0.958,0.670305211,19,2130,1020,8055,1020,0,0.274594141,0.513437779,0.693624411,0,0,0,0,0,61
"1360",6069,0,0,0,21,9319,9366,9330,-0.6,-1.172,0.91,-0.524,-0.885,0.957,0.350393701,9,47176,450,47176,450,0,0.265521137,0.814977974,0.421621622,0,14.3,17.8,10.9,11.2,90
"1361",3655,0,0,0,10,6686,4149,4657,-1.146,-1.651,1.541,-1.41,-1.656,1.482,0.824825986,36,0,0,0,0,0,0,0.932432432,0.652173913,0,14.2,15.8,11.1,11.5,69
"1362",2572,0,0,0,9,6068,6076,6073,-0.812,-1.003,0.455,-0.748,-0.969,0.225,0.328025478,6,49950,130,49950,130,0,0.577964955,0.861940299,0.519480519,0,0,0,0,0,69
"1363",3184,0,0,0,14,5112,4914,5003,0.608,-0.888,0.695,-0.354,-0.847,0.891,0.593030691,21,14190,55,14190,55,0,0.957856867,0.794915669,0.495387454,14.03861893,17.1,12.7,9.8,9.6,56
"1364",6146,0,0,0,10,2945,2615,2725,0.376,-0.658,0.679,0.303,-0.743,0.54,0.081632653,10,8594,1050,8594,1050,0,0.831189766,0.939102564,0.488054608,0,0,0,0,0,68
"1365",5329,0,0,0,-3,5680,5992,5836,0.746,-1.429,1.263,0.597,-1.449,1.02,0.541617819,15,0,0,0,0,0,0,0.967741935,0.6,0,14.5,22.2,13.1,13.8,58
"1366",1040,0,0,0,22,6383,6678,6598,-1.196,-1.758,1.648,-0.518,-1.184,1.624,0.25,10,18361,2375,18361,2375,0,0.876786093,0.5,1,0,16.5,18.9,10.9,11.5,0
"1367",4417,0,0,0,18,8161,8088,8112,-1.146,-1.651,1.541,-1.41,-1.656,1.482,0.513214923,15,12000,200,12000,200,0,0.983662551,0.731707317,0.8,0,15.9,9,8.6,8.3,0
"1368",307,710,670,30,21,8426,7597,8001,0.573,-1.032,0.744,0.37,-1.067,0.525,0.26405868,10,5227,1689,27159,2785,0,0.060234342,0.598726115,0.25106383,1143.888753,0,0,0,0,80
"1369",3621,0,0,0,22,4755,5055,4847,0.746,-1.429,1.263,0.597,-1.449,1.02,0.418032787,14,19325,485,19325,485,0,0.895401219,0.834454913,0.169354839,8.110655738,15.3,14.7,11.5,11.3,58
"1370",2687,520,530,22,19,8944,7914,8362,-1.146,-1.651,1.541,-1.41,-1.656,1.482,0.643830889,26,5472,1697,16632,1697,0,0.375774692,0.618009036,0.273128309,64.62044866,17.6,17,12.2,12.3,83
"1371",7534,0,0,0,30,4439,4047,4397,-0.663,-1.071,1.071,0,0,0,0.274096386,7,24310,900,24310,900,0,0.900739261,0.648305085,0.522875817,0,0,0,0,0,69
"1372",3385,0,0,0,20,1702,1914,1809,0.573,-1.032,0.744,0.37,-1.067,0.525,0.547200521,15,12720,500,12720,500,0,0.907735183,0.742904841,0.903370787,0,0,0,0,0,60
"1373",382,0,0,0,30,5000,0,5000,0.858,-0.63,0.96,0.94,-0.366,1.029,0.245430809,9,17700,100,17700,100,0,0.70023416,0.489082969,0.450892857,0,0,0,0,0,66
"1374",6046,0,0,0,10,2417,2068,2149,0,0,0,0,0,0,1,22,6560,100,6560,100,0,0.970830636,0.79788173,0.60619469,0,0,0,0,0,55
"1375",2705,0,0,0,-3,4270,0,4270,1.042,-1.077,1.307,0.828,-0.843,1.28,0.294871795,17,0,0,0,0,0,0.996623058,0.771428571,1,0,14.9,31.1,11.4,12.9,86
"1376",2960,550,590,24,19,10409,9459,9933,-0.858,-1.248,0.997,-0.011,-1.264,0.988,0.512080779,19,11305,606,32424,606,0,0,0.791544579,0.337916446,0,0,0,0,0,83
"1377",7152,0,0,0,10,5323,4954,5118,0.762,-0.723,0.918,0.864,-0.626,0.99,0.604609929,30,14280,0,14280,0,0,0.825382014,0.975728155,0.295190713,0,14.7,19.8,11.4,11.4,80
"1378",6824,0,0,0,21,5444,6405,5825,0.573,-1.032,0.744,0.37,-1.067,0.525,0.290640394,11,31916,1100,31916,1100,0,0.715962814,0.590062112,0.547368421,0,0,0,0,0,80
"1379",1913,0,0,0,24,2833,0,2833,-0.897,-0.995,0.024,-0.856,-0.941,0.035,0.019607843,18,10700,200,10700,200,0,0.275377089,1,1,0,0,0,0,0,78
"1380",2143,0,0,0,22,2379,2683,2486,0.573,-1.032,0.744,0.37,-1.067,0.525,0.406706328,7,14400,1600,14400,1600,0,0.942038245,0.858757062,0.407894737,0,18.9,15,10.7,9.6,75
"1381",8281,0,0,0,23,5043,5570,5486,0.573,-1.032,0.744,0.37,-1.067,0.525,0.661406026,12,12570,770,12570,770,0,0.992979412,1,0.333333333,0,0,0,0,0,50
"1382",4180,510,480,24,30,5321,4561,4948,0.858,-0.63,0.96,0.94,-0.366,1.029,0.258883249,8,18765,1485,18765,1485,0,0.709067536,0.263586957,0.505154639,0,12.3,17.2,13.9,14.4,57
"1383",1600,660,710,29,21,10983,9137,10200,-1.146,-1.651,1.541,-1.41,-1.656,1.482,0.797101449,9,28510,1704,28510,1704,0,0.006264754,0.434567901,0.568181818,0,0,0,0,0,96
"1384",2441,0,0,0,24,2083,0,2083,-1.077,-1.387,-0.023,-0.754,-1.599,0.046,0,22,9600,100,9600,100,0,0.518293755,1,1,0,0,0,0,0,79
"1385",4337,0,0,0,10,3333,3560,3503,0,0,0,0.536,-0.361,0.727,0.234309623,12,12020,770,12020,770,0,0.707197747,1,0.808510638,0,20.9,16.3,9.5,10.2,71
"1386",8137,0,0,0,20,7963,7218,7556,-1.146,-1.651,1.541,-1.41,-1.656,1.482,0.657975709,23,5472,491,16632,491,0,0.174306045,0.693612095,0.128129602,28.4411336,0,0,0,0,83
"1387",2130,0,0,0,23,7974,8147,8028,0.573,-1.032,0.744,0.37,-1.067,0.525,0.797641509,25,28239,0,28239,0,0,0,0.700358725,0.136788189,0,0,0,0,0,69
"1388",4261,0,0,0,9,7787,6470,6602,1.162,-0.901,1.381,1.086,-0.861,1.206,0.067226891,6,14490,1200,14490,1200,0,0,0.814285714,0.245614035,0,0,0,0,0,50
"1389",5335,0,0,0,24,2976,0,2976,1.042,-1.077,1.307,0.828,-0.843,1.28,0.511627907,4,7500,1378,7500,1378,0,0.363334183,0.982608696,0.637168142,0,0,0,0,0,78
"1390",3371,0,0,0,24,2500,0,2500,-1.077,-1.387,-0.023,-0.754,-1.599,0.046,0,20,5900,0,5900,0,0,0.433876058,0.294117647,1,0,0,0,0,0,100
"1391",3779,620,640,28,-3,9109,6893,8198,0.746,-1.429,1.263,0.597,-1.449,1.02,0.407594328,18,9138,673,22639,673,0,0,0.767322097,0.326418548,0,15.6,17.1,12.4,12.3,82
"1392",4817,0,0,0,-3,4161,4655,4359,-1.077,-1.387,-0.023,-0.754,-1.599,0.046,0.573943662,19,30700,500,30700,500,0,0.630880093,0.735064935,0.4204947,0,15.5,18.3,12.6,13.1,64
"1393",5312,0,0,0,28,5219,5680,5336,0.573,-1.032,0.744,0.37,-1.067,0.525,0.472815218,12,8040,0,8040,0,0,0,0.687633262,0.60620155,5.255569508,0,0,0,0,66
"1394",397,0,0,0,30,6688,4375,5917,0,0,0,0.536,-0.361,0.727,0.123595506,16,25600,2155,25600,2155,0,0.995753088,0.766666667,0.608695652,0,20.9,16.3,9.5,10.2,0
"1395",4641,0,0,0,24,2727,0,2727,-1.077,-1.387,-0.023,-0.754,-1.599,0.046,0.02027027,23,8900,200,8900,200,0,0.340545806,1,1,0,0,0,0,0,92
"1396",5294,0,0,0,9,5800,6333,5889,-0.751,-0.858,0.366,-0.475,-0.547,0.386,0.473429952,13,21600,1530,21600,1530,0,0.623489295,0.484848485,0.339285714,0,14.7,18.3,14.4,14.8,90
"1397",1341,0,0,0,14,6103,6722,6447,-1.146,-1.651,1.541,-1.41,-1.656,1.482,0.909348442,11,19908,3254,19908,3254,0,1,1,1,0,0,0,0,0,0
"1398",3274,530,540,22,8,5764,6299,6278,0.762,-0.723,0.918,0.864,-0.626,0.99,0.323181049,7,12117,1295,12117,1295,0,0.391534712,0.171875,1,0,14.7,19.8,11.4,11.4,100
"1399",5333,0,0,0,23,4709,4268,4488,0.525,-0.219,0.71,0.437,-0.149,0.587,0.731343284,14,12020,770,12020,770,0,0.992337629,1,0.865384615,0,17.6,23,12.4,13.3,100
"1400",2527,570,560,25,18,8042,7073,7595,0.573,-1.032,0.744,0.37,-1.067,0.525,0.319947127,22,4191,1927,22328,2834,0,0.284507255,0.588833224,0.34217016,211.7954302,0,0,0,0,78
"1401",6267,0,0,0,10,6227,5375,5489,-1.146,-1.651,1.541,-1.41,-1.656,1.482,0.608200456,26,0,0,0,0,0,0,1,0.40625,0,0,0,0,0,79
"1402",1912,0,0,0,-3,3203,3211,3210,-0.858,-1.248,0.997,-0.011,-1.264,0.988,0.193548387,38,0,0,0,0,0,0,0.971428571,0.720588235,0,18.5,12.9,12.9,13.2,73
"1403",6976,0,0,0,23,7933,7929,7931,-1.196,-1.758,1.648,-0.518,-1.184,1.624,0.464828362,17,28239,0,28239,0,0,0,0.822110553,0.189486553,0,19.9,17.8,10.1,11.1,69
"1404",4150,0,0,0,10,4451,5460,5107,0.819,-0.74,0.977,0.82,-0.915,0.95,0.902313625,22,20634,2528,20634,2528,0,0.991902821,0.746736292,0.594405594,0,0,0,0,0,61
"1405",912,620,540,23,24,8332,8000,8277,1.042,-1.077,1.307,0.828,-0.843,1.28,0.422222222,9,9120,840,9120,840,0,0.469842044,1,0.757575758,0,0,0,0,0,60
"1406",2784,0,0,0,24,2905,0,2905,0,0,0,0,0,0,0.89010989,8,7080,550,7080,550,0,0.120884158,0.625,1,0,0,0,0,0,50
"1407",5172,0,0,0,24,2568,0,2568,-1.077,-1.387,-0.023,-0.754,-1.599,0.046,0,8,9750,100,9750,100,0,0.509500537,0,0,0,0,0,0,0,100
"1408",1350,0,0,0,-3,0,5358,5358,0.819,-0.74,0.977,0.82,-0.915,0.95,0.609699769,14,0,0,0,0,0,0.935012715,0.816901408,0.844827586,0,17,14.8,13.6,13.7,83
"1409",2977,0,0,0,-3,4750,4838,4824,1.042,-1.077,1.307,0.828,-0.843,1.28,0.723991507,28,0,0,0,0,0,0.706583473,1,0.645259939,0,15.6,27.4,10.8,12.2,82
"1410",6429,0,0,0,22,7959,8176,8079,-0.608,-0.693,0.765,-0.463,-0.652,0.647,0.544760289,18,4147,335,14423,335,0,0.285151621,0.545854732,0.319892473,0,17.6,14.2,10.6,10.5,68
"1411",4523,0,0,0,9,5342,6119,6015,0.376,-0.658,0.679,0.303,-0.743,0.54,0.169689877,12,21770,1275,21770,1275,0,0.618201698,0.422907489,0.802083333,0,0,0,0,0,0
"1412",4496,0,0,0,10,5040,3992,4458,1.162,-0.901,1.381,1.086,-0.861,1.206,0.394366197,14,0,0,0,0,0,0,0.787234043,0.648648649,0,0,0,0,0,80
"1413",331,0,0,0,-3,5165,5670,5614,-0.6,-1.172,0.91,-0.524,-0.885,0.957,0.785788924,27,0,0,0,0,0,0,0.986486486,0.630136986,0,14.5,17,11.6,12.1,72
"1414",7475,0,0,0,26,8241,8444,8392,-1.146,-1.651,1.541,-1.41,-1.656,1.482,0.68777187,16,32450,141,32450,141,0,0.947666844,0.535714286,0.866666667,0,0,0,0,0,94
"1415",6632,640,670,31,22,8213,7007,7883,-0.858,-1.248,0.997,-0.011,-1.264,0.988,0.545275591,14,27200,160,27200,160,0,0.841527882,0.648769575,0.513793103,405.613189,0,0,0,0,73
"1416",6176,0,0,0,24,4899,0,4899,-1.077,-1.387,-0.023,-0.754,-1.599,0.046,0,18,8600,0,8600,0,0,0.7698801,0.525423729,1,0,0,0,0,0,75
"1417",5902,550,580,25,-3,9894,8307,9237,-1.146,-1.651,1.541,-1.41,-1.656,1.482,0.832821143,20,11220,1940,34098,1940,0,0,0.671809688,0.141916003,4235.735249,14.1,25,15,17,83
"1418",3675,0,0,0,28,7149,0,7149,0.748,-0.891,0.84,0.853,-0.777,0.901,0.410926366,24,22500,1500,22500,1500,0,0.807107732,0.836666667,0.270916335,0,11.6,17.7,11.1,11.8,81
"1419",6371,0,0,0,23,8390,8258,8330,0.762,-0.723,0.918,0.864,-0.626,0.99,0.581796783,22,28239,0,28239,0,0,0,0.687726788,0.189323402,0,14.7,19.8,11.4,11.4,74
"1420",6738,620,600,26,21,7172,5430,6729,0.573,-1.032,0.744,0.37,-1.067,0.525,0.428988327,15,17196,744,17196,744,0,0.291365838,0.516983305,0.434298441,0,0,0,0,0,74
"1421",689,0,0,0,10,0,3343,3343,-1.146,-1.651,1.541,-1.41,-1.656,1.482,0.584313725,14,0,0,0,0,0,0.639309882,0.876811594,0.595041322,0,0,0,0,0,76
"1422",1764,0,0,0,24,1333,1333,1333,0.678,0.136,1.123,0.848,0.207,0.943,0.401826484,11,14250,890,14250,890,0,0.669748881,0.642857143,0.833333333,0,13.9,25.3,15.2,17.1,43
"1423",7159,0,0,0,10,8417,7408,7559,-1.146,-1.651,1.541,-1.41,-1.656,1.482,0.693863319,15,0,0,0,0,0,1,0.698259188,0.542936288,0,15.9,9,8.6,8.3,0
"1424",5476,0,0,0,10,4646,7023,6344,0.748,-0.891,0.84,0.853,-0.777,0.901,0.447187929,14,18458,1327,18458,1327,0,0,0.547619048,0.869565217,0,0,0,0,0,0
"1425",1288,0,0,0,19,4484,3934,4188,0.809,-0.774,0.926,0.855,-0.791,0.958,0.74012474,22,8760,240,8760,240,0,0,0.444444444,0.25,0,0,0,0,0,70
"1426",2072,640,610,27,19,9947,7948,8996,0.573,-1.032,0.744,0.37,-1.067,0.525,0.301536127,19,4206,1615,14601,2134,0,0.307239358,0.353353353,0.256846081,792.6301915,19.5,19.2,13.4,12.4,65
"1427",1678,0,0,0,-3,5869,5427,5648,0.573,-1.032,0.744,0.37,-1.067,0.525,1,21,0,0,0,0,0,0.681729738,0.386046512,0.602409639,0,14.3,37,14.8,16.6,91
"1428",4463,0,0,0,10,4329,4573,4378,0.525,-0.219,0.71,0.437,-0.149,0.587,0.304195804,16,14500,75,14500,75,0,0.997671443,1,0.696969697,0,15.7,22.9,13.6,14.4,85
"1429",3976,0,0,0,24,3285,0,3285,-0.897,-0.995,0.024,-0.856,-0.941,0.035,0,17,8800,0,8800,0,0,0.440024723,0.484848485,0.8125,0,0,0,0,0,86
