"","NUID","SATREAD","SATMATH","ACTCUM","CARNIGIE","AVGSALMALE","AVGSALWOM","AVGSALTOT","HOUSE","HDEM","HREP","SENATE","SDEM","SREP","PERNWHT","STUFACR","TUITINS","FEEINS","TUITOUT","FEEOUT","FOOTBALL","TUITPER","SLCTVTY","APPEAL","RSRCHPSTU","HIGHBP","CHGENROL"
"1203",2304,540,543,23,18,8047,6986,7573,1.111,-1.222,1.351,1.242,-0.843,1.476,0.38411215,21,"4723","2195","5496","2195",0.6,0.337894956,0.66888609,0.383373688,400.108785,0,1.066799601
"1204",4138,590,570,26,22,8803,8793,8801,0,0,0,0,0,0,0.681888306,15,"5100","0","5100","0",0,0.083177065,0.35622168,0.511741683,49.36747917,0,0.847985348
"1205",7322,590,570,27,18,6295,5947,6183,0.762,-1.005,0.841,0.836,-1.409,0.863,0.208457218,18,"5578","722","18410","722",0.667,0.424602743,0.721354477,0.235867769,10.98103733,0,1.031345826
"1206",5719,600,610,27,16,9240,7540,8652,0.762,-1.005,0.841,0.836,-1.409,0.863,0.227750425,22,"5617","1046","18087","1046",0.462,0.179259997,0.9667038,0.304161332,4164.621088,0,0.994730059
"1207",1769,640,660,28,15,11029,8551,9971,0.762,-1.005,0.841,0.836,-1.409,0.863,0.334256595,16,"7130","1067","24955","1067",0.769,0.076223945,0.814276327,0.343992737,7494.33942,26,0.989489649
"1208",5877,620,618,27,19,9023,7675,8363,0.762,-1.005,0.841,0.836,-1.409,0.863,0.303921569,9,"30720","508","30720","508",0,0.745257755,0.95952024,0.24375,0,26,0.973063973
"1209",8213,0,0,0,21,9426,9340,9385,0,0,0,0,0,0,0.31546894,10,"47590","630","47590","630",0,0.579947804,0.630573248,0.31024531,0,0,1.030112923
"1210",8139,530,533,23,21,6627,6092,6342,0,0,0,0,0,0,0.256468305,12,"10248","1034","25656","1034",0.7,0,0.967726397,0.221503235,12.89747736,0,1.038629493
"1211",846,630,630,29,22,8375,7992,8227,0,0,0,0,0,0,0.353270609,14,"37436","100","37436","100",0,0.719724859,0.661714695,0.149851231,0,25.3,1.091442543
"1212",416,0,0,0,19,4990,5199,5139,0,0,0,0,0,0,0.285298399,7,"15476","0","15476","0",0,0.791079538,1,0.5,0,0,0.909933775
"1213",4330,560,540,22,20,7138,6611,6942,0,0,0,0,0,0,0.166750377,12,"9984","1034","22680","1034",0,0,0.951764706,0.252163164,0,0,0.953087602
"1214",7854,540,520,20,22,6053,6175,6114,0,0,0,0,0,0,0.152354571,14,"9984","1034","21384","1034",0,0,0.984745763,0.234079174,0,0,0.97409606
"1215",5337,0,0,0,21,5554,4915,5235,0,0,0,0,0,0,0.342756184,4,"38320","930","38320","930",0,0.303928274,0.944444444,0.257352941,0,0,0.924836601
"1216",124,750,750,33,21,11334,10022,10741,0,0,0,0,0,0,0.353245633,8,"47418","410","47418","410",0.625,0.509538881,0.174446069,0.379754997,1647.761484,0,0.931311508
"1217",3166,0,0,0,18,7849,6736,7421,0,0,0,0,0,0,0.245119787,12,"34124","1968","34124","1968",0.545,0.456478783,0.570378745,0.310703667,342.945874,0,1.112811651
"1218",7890,0,0,0,20,4290,4357,4320,0,0,0,0,0,0,0.218592965,9,"21100","800","21100","800",0,0.515187312,0.705128205,0.248484848,0,0,1.16374269
"1219",2646,490,500,20,22,5362,5338,5344,0,0,0,0,0,0,0.4348659,14,"22985","275","22985","275",0,0.58050146,0.631262525,0.33015873,0,0,0.996183206
"1220",7285,0,0,0,21,4083,3857,3948,0,0,0,0,0,0,0.327380952,6,"31040","3850","31040","3850",0,0.206041178,0.695238095,0.315068493,0,0,1.15862069
"1221",1184,0,0,0,23,6742,5720,6225,0,0,0,0,0,0,0.118442401,10,"12456","1034","23832","1034",0,0,0.848758465,0.571808511,9.774472688,0,0.995156082
"1222",483,650,640,30,16,10413,9129,9807,0,0,0,0,0,0,0.202637569,15,"14664","2104","37056","2104",0,0.439707856,0.708514679,0.1340258,6631.208997,25.3,1.013157895
"1223",1622,0,0,0,10,3946,3388,3898,0.586,-0.888,0.682,0.067,-0.889,1.037,0.495750708,19,"13200","55","13200","55",0,0.920842887,0.658362989,0.516216216,0,30.3,1.054780876
"1224",1567,500,510,22,22,6607,5505,5951,0.586,-0.888,0.682,0.067,-0.889,1.037,0.384026258,13,"30900","0","30900","0",0.222,0.463970742,0.612732095,0.197691198,0,0,0.962105263
"1225",735,518,518,22,22,4759,4909,4828,0.586,-0.888,0.682,0.067,-0.889,1.037,0.333911535,16,"23296","0","23296","0",0,0.679281971,0.932735426,0.240384615,0,0,1.085687382
"1226",7584,730,730,32,16,11564,10278,11066,0.586,-0.888,0.682,0.067,-0.889,1.037,0.374567202,12,"11525","5394","35122","5950",0.692,0.352711333,0.344636169,0.294585678,6447.235442,0,1.005591897
"1227",4152,620,550,26,17,7809,6947,7528,0.586,-0.888,0.682,0.067,-0.889,1.037,0.43844086,28,"15900","538","15900","538",0,0.754575222,0.84108299,0.293911826,0.403225806,30.3,1.110116383
"1228",4695,630,620,27,20,8709,7771,8263,0.586,-0.888,0.682,0.067,-0.889,1.037,0.24916388,15,"7608","4918","18510","5314",0.4,0.218604094,0.601004616,0.276485204,456.2554812,36,0.993905817
"1229",8152,500,500,21,22,6076,5991,6037,0.586,-0.888,0.682,0.067,-0.889,1.037,0.45496998,14,"30720","115","30720","115",0.2,0.535145573,0.729470199,0.194734453,0,0,0.949936629
"1230",5819,620,630,29,16,11826,9002,10612,0.586,-0.888,0.682,0.067,-0.889,1.037,0.509403035,16,"7976","2976","28622","2976",0,0.369535057,0.688685683,0.210133439,1956.681803,0,0.95502528
"1231",8190,620,610,27,21,8473,7203,8091,0.586,-0.888,0.682,0.067,-0.889,1.037,0.18594306,11,"39920","1810","39920","1810",0.6,0.31737626,0.547922889,0.151139742,84.21174377,0,1.028362306
"1232",3366,540,550,24,19,7047,5588,6256,0.586,-0.888,0.682,0.067,-0.889,1.037,0.924948531,9,"20526","2586","20526","2586",0.545,0.354461631,0.690485475,0.131865029,2888.822759,37.7,0.989994441
"1233",4490,630,580,30,21,6926,6692,6796,0.586,-0.888,0.682,0.067,-0.889,1.037,0.276923077,9,"35000","635","35000","635",0,0.297177447,0.609941782,0.143906021,425.6512821,34.1,1.029567054
"1234",2529,610,610,27,18,8739,7849,8315,0.586,-0.888,0.682,0.067,-0.889,1.037,0.231573087,16,"5724","4294","20302","4850",0.75,0.359034959,0.725733476,0.283308696,202.1707996,0,1.018006627
"1235",3781,600,590,27,18,4776,4310,4594,0.586,-0.888,0.682,0.067,-0.889,1.037,0.567522835,18,"14189","891","14189","891",0.545,0.836907866,0.215649011,0.454183644,2.337215889,33.9,1.038398618
"1236",1380,550,540,23,19,7398,7128,7258,0.586,-0.888,0.682,0.067,-0.889,1.037,0.23639485,16,"7170","4740","20640","4740",0,0.257280579,0.789016115,0.27841978,8.077081545,0,1.042972247
"1237",3671,570,550,24,20,7669,7041,7337,0.586,-0.888,0.682,0.067,-0.889,1.037,0.308578745,11,"34610","945","34610","945",0,0.614500277,0.694060212,0.154454865,23.47695262,33.9,0.998083067
"1238",1563,600,540,25,20,7149,6465,6689,0.586,-0.888,0.682,0.067,-0.889,1.037,0.348151614,12,"29940","391","29940","391",0,0.639264014,0.970800288,0.065725956,0,0,1.006120527
"1239",6726,620,590,27,18,8019,7302,7683,0.586,-0.888,0.682,0.067,-0.889,1.037,0.314536585,14,"5604","5526","19768","5526",0,0.277341839,0.826517745,0.211857018,70.56897561,0,0.938300989
"1240",2314,560,550,24,18,7953,8379,8249,0.586,-0.888,0.682,0.067,-0.889,1.037,0.538646761,12,"27900","410","27900","410",0,0.7716053,0.684798808,0.213819369,0,0,0.98179669
"1241",4601,460,450,19,18,8292,7505,7907,0.586,-0.888,0.682,0.067,-0.889,1.037,0.936034432,16,"5162","3204","16920","3204",0.364,0.166136223,0.789366053,0.24611399,942.3167112,35.5,0.887162607
"1242",1940,570,570,24,16,9986,7666,8963,0.586,-0.888,0.682,0.067,-0.889,1.037,0.473225917,19,"6175","3305","22420","3800",0.417,0.306461599,0.831125131,0.373987854,424.8213233,35.5,0.996549486
"1243",2911,0,0,0,-3,7053,6491,6528,0.586,-0.888,0.682,0.067,-0.889,1.037,0.230337079,2,"13545","83","13545","83",0,1,0,0,0,0,0.912820513
"1244",4975,0,0,0,18,8382,7737,8047,0.586,-0.888,0.682,0.067,-0.889,1.037,0.247872139,17,"6788","3021","18626","3467",0,0.258739856,0.83077327,0.310050569,48.68271231,0,0.991467417
"1245",4714,600,580,27,21,8384,7555,8001,0.586,-0.888,0.682,0.067,-0.889,1.037,0.220101781,12,"36600","1000","36600","1000",0.4,0.401421328,0.663746631,0.205583756,0,0,1.083390765
"1246",223,570,550,24,21,8431,7211,7731,0.586,-0.888,0.682,0.067,-0.889,1.037,0.317548747,10,"34800","610","34800","610",0,0.346088634,0.805302403,0.189300412,0,33.9,1.011267606
"1247",7849,0,0,0,11,5928,6364,6171,0.586,-0.888,0.682,0.067,-0.889,1.037,0.462809917,24,"4086","1407","13829","1407",0,0.108425719,0.599905749,0.473684211,0,0,0.990720524
"1248",626,700,720,32,21,13063,10414,11913,0.586,-0.888,0.682,0.067,-0.889,1.037,0.371679688,8,"48090","0","48090","0",0.714,0.250282869,0.311115566,0.259987113,1212.890625,0,0.994754226
"1249",1208,0,0,0,-3,5334,5476,5470,0.586,-0.888,0.682,0.067,-0.889,1.037,0.276995305,7,"0","0","0","0",0,0.657470408,1,1,0,36,1.092307692
"1250",7419,610,590,27,21,7881,7009,7447,0.586,-0.888,0.682,0.067,-0.889,1.037,0.182369403,11,"38302","1364","38302","1364",0,0.536195529,0.724624277,0.162093172,187.0862873,0,1.005628518
"1251",2841,560,563,25,18,7941,7384,7604,0.586,-0.888,0.682,0.067,-0.889,1.037,0.395490196,10,"29570","1190","29570","1190",0.4,0.760358628,0.820450098,0.265951103,0,0,0.989330747
"1252",3651,580,570,26,21,6221,6175,6203,0.586,-0.888,0.682,0.067,-0.889,1.037,0.206549118,16,"14900","0","14900","0",0,0.512994827,0.382905983,0.370535714,0,0,1.058666667
"1253",7375,655,575,27,21,7570,6308,6905,0.586,-0.888,0.682,0.067,-0.889,1.037,0.2890625,5,"34460","475","34460","475",0,0.305883535,0.949494949,0.255319149,598.6395089,0,1.044289044
"1254",4615,640,680,0,15,11592,9396,10882,0.586,-0.888,0.682,0.067,-0.889,1.037,0.338665944,14,"10496","1989","26536","2593",0.538,0.304092104,0.734066427,0.386670743,10812.46469,0,1.000421966
"1255",7343,610,590,27,15,9596,7917,8788,0.586,-0.888,0.682,0.067,-0.889,1.037,0.480957843,17,"10669","2103","28735","2728",0,0.29966916,0.789537631,0.34171155,5490.078262,36.8,0.991610977
"1256",5750,720,740,33,15,14554,11027,13262,0.586,-0.888,0.682,0.067,-0.889,1.037,0.391882027,15,"11705","2590","40842","3241",0.333,0.149770696,0.297859922,0.399956455,12005.24817,0,0.994699005
"1257",3506,730,740,33,21,13211,11639,12611,0.586,-0.888,0.682,0.067,-0.889,1.037,0.192982456,8,"45460","957","45460","957",0.909,0.349557861,0.238794867,0.353582555,900.4385965,0,0.991304348
"1258",8214,550,550,25,19,8026,7451,7781,-0.121,-1.272,0.964,-0.256,-1.256,0.889,0.384220091,20,"6897","1791","19710","1791",0.5,0.299867236,0.81617349,0.412465855,178.3433603,0,1.054102259
"1259",7054,0,0,0,30,6313,6061,6166,-0.121,-1.272,0.964,-0.256,-1.256,0.889,0.369369369,7,"36840","400","36840","400",0,0.580276618,0.678929766,0.293924466,0,25.6,0.982300885
"1260",376,630,560,26,20,8107,7779,7927,-0.121,-1.272,0.964,-0.256,-1.256,0.889,0.344149459,22,"7512","852","21927","852",0,0.318574562,0.978784404,0.348564733,18.5020649,0,0.959072048
"1261",4712,640,650,29,18,9689,7832,8849,-0.121,-1.272,0.964,-0.256,-1.256,0.889,0.315020526,12,"37480","510","37480","510",0,0.512170185,0.734878882,0.270374115,0,29.3,0.965493122
"1262",129,560,550,24,22,6482,6022,6297,-0.121,-1.272,0.964,-0.256,-1.256,0.889,0.306766917,10,"27700","387","27700","387",0,0.593615676,0.637075718,0.415983607,0,0,0.677879715
"1263",533,620,610,28,19,7726,7098,7398,-0.121,-1.272,0.964,-0.256,-1.256,0.889,0.336718332,11,"37600","350","37600","350",0.222,0.635409842,0.755451283,0.234928754,67.26242651,32.8,0.977023499
"1264",2263,0,0,0,21,10212,9284,9755,-0.121,-1.272,0.964,-0.256,-1.256,0.889,0.255112303,11,"44740","236","44740","236",0.667,0.595280419,0.792174361,0.141247834,337.2443848,32.8,1.018436326
"1265",4622,580,570,26,20,6216,5741,6005,-0.121,-1.272,0.964,-0.256,-1.256,0.889,0.455504587,11,"32800","394","32800","394",0,0.656570852,0.931216931,0.203409091,7.508715596,0,1.111111111
"1266",7791,630,620,28,18,8931,8184,8595,-0.121,-1.272,0.964,-0.256,-1.256,0.889,0.371246006,15,"36684","402","36684","402",0,0.630274737,0.816146929,0.161040788,226.4110756,25.6,0.989671164
"1267",4610,650,630,29,18,9108,8547,8822,-0.121,-1.272,0.964,-0.256,-1.256,0.889,0.535075161,11,"38970","720","38970","720",0,0.731381321,0.730207533,0.175789474,0,25.6,0.998927422
"1268",4312,600,580,27,19,5168,5158,5164,-0.121,-1.272,0.964,-0.256,-1.256,0.889,0.287041338,13,"25587","795","25587","795",0,0.641625237,0.564427313,0.352195122,19.13376684,0,0.999071926
"1269",2642,570,580,26,15,10502,8292,9589,-0.121,-1.272,0.964,-0.256,-1.256,0.889,0.377509792,15,"10356","1611","23956","1611",0.692,0.276059153,0.796418092,0.300279507,7241.959288,0,1.031265903
"1270",8216,660,710,31,15,12648,10720,11818,-0.121,-1.272,0.964,-0.256,-1.256,0.889,0.534299383,20,"10768","1071","33072","1071",0.538,0.183523908,0.533279045,0.345566528,16720.38362,25.6,1.011558613
"1271",1928,720,700,32,21,9157,8465,8832,-0.121,-1.272,0.964,-0.256,-1.256,0.889,0.270417423,9,"45770","368","45770","368",0,0.536018836,0.427176781,0.224830142,380.0344828,0,1.002425713
"1272",7751,0,0,0,19,7196,6523,6890,-0.121,-1.272,0.964,-0.256,-1.256,0.889,0.23880597,11,"38168","928","38168","928",0.818,0.578792923,0.62420242,0.205851251,457.9026459,29.3,0.966874385
"1273",6072,510,530,23,22,4942,5080,5017,0.639,-0.289,0.828,0.246,-0.202,0.756,0.249188312,17,"23930","210","23930","210",0.556,0.51767854,0.536852116,0.147475642,159.8847403,0,0.99918897
"1274",85,580,560,23,24,3209,2863,3071,0.639,-0.289,0.828,0.246,-0.202,0.756,0.116719243,15,"12020","1570","12020","1570",0,0.156836697,0.475247525,0.895833333,0,0,1.019292605
"1275",5795,490,510,22,21,5686,6016,5800,0.639,-0.289,0.828,0.246,-0.202,0.756,0.555667001,11,"25580","920","25580","920",0,0.307357864,0.702054795,0.253658537,0,0,0.99500998
"1276",4687,520,520,22,22,6511,5519,6042,0.639,-0.289,0.828,0.246,-0.202,0.756,0.156284761,14,"6120","0","11280","0",0,0.210076229,0.768608414,0.562105263,22.13626251,0,0.85578296
"1277",3395,530,520,22,22,5638,5468,5534,0.639,-0.289,0.828,0.246,-0.202,0.756,0.344176285,12,"27000","492","27000","492",0,0.475397616,0.585287356,0.164179104,0,0,0.968495935
"1278",4509,510,510,23,20,6773,5879,6328,0.639,-0.289,0.828,0.246,-0.202,0.756,0.136493936,15,"6620","0","13970","0",0.6,0.188982895,0.647896655,0.421267894,26.41367144,0,0.938923395
"1279",1844,470,480,22,22,6038,5749,5949,0.639,-0.289,0.828,0.246,-0.202,0.756,0.215467143,16,"5280","1752","12480","3408",0.636,0.180258712,0.724982505,0.329150579,0,0,0.988510826
"1280",4552,490,480,25,18,7520,6443,7012,0.639,-0.289,0.828,0.246,-0.202,0.756,0.211625742,19,"5724","1090","14512","1090",0.769,0.270923362,0.879047037,0.443131804,817.23973,0,0.998547441
"1281",4883,0,0,0,22,5068,4530,4880,0.639,-0.289,0.828,0.246,-0.202,0.756,0.344329897,10,"18040","1800","18040","1800",0,0.27090271,0.470521542,0.291566265,0,0,0.913370998
"1282",5631,553,540,24,20,6785,6499,6651,0.639,-0.289,0.828,0.246,-0.202,0.756,0.165048544,15,"4918","1912","13766","2862",0.929,0.325863674,0.898665049,0.430790007,43.57577037,0,0.954856913
"1283",1025,510,500,22,21,6184,5879,6056,0.639,-0.289,0.828,0.246,-0.202,0.756,0.533159269,17,"6662","0","15572","0",0.455,0.209952799,0.940931202,0.26957164,1502.621149,0,1.147737489
"1284",5248,510,540,24,22,6428,6348,6391,0.639,-0.289,0.828,0.246,-0.202,0.756,0.10199257,13,"6702","0","14112","0",0.455,0.317460133,0.721040189,0.335245902,185.3819656,0,0.974654378
"1285",4688,530,560,24,22,7677,6355,7210,0.639,-0.289,0.828,0.246,-0.202,0.756,0.235485975,12,"6336","0","15936","0",0,0,0.614639397,0.469352014,0,0,1.077301476
"1286",5198,540,550,25,22,5974,5588,5752,0.639,-0.289,0.828,0.246,-0.202,0.756,0.20278834,13,"27614","1178","27614","1178",0.2,0.466445521,0.772166105,0.284883721,0,0,1.026007802
"1287",2594,550,560,25,22,6380,5566,5958,0.639,-0.289,0.828,0.246,-0.202,0.756,0.210264901,11,"27000","1030","27000","1030",0,0.634192828,0.607230896,0.248985115,1596.350442,0,0.930184805
"1288",5378,560,490,22,20,5781,5706,5723,0.69,-1.265,0.821,0.692,-1.173,0.83,0.436965415,10,"24984","676","24984","676",0,0.733523359,0.771615008,0.488372093,170.0773522,37.5,0.962075134
"1289",5483,0,0,25,26,5829,7257,7120,0.69,-1.265,0.821,0.692,-1.173,0.83,0.062906725,11,"21050","590","21050","590",0,0.697761582,0.69047619,1,0,30.7,1.129901961
"1290",5834,0,0,0,21,8133,7004,7476,0.69,-1.265,0.821,0.692,-1.173,0.83,0.326950355,11,"44590","460","44590","460",0.3,0.404598731,0.687781532,0.160458453,49.55390071,0,0.930079156
"1291",1696,543,570,24,17,5770,5374,5524,0.69,-1.265,0.821,0.692,-1.173,0.83,0.403190559,11,"26890","650","26890","650",0,0.847289212,0.768837803,0.284053156,0,37.5,0.714776632
"1292",3658,480,540,26,20,7017,6901,6950,0.69,-1.265,0.821,0.692,-1.173,0.83,0.161202186,16,"28825","710","28825","710",0,0.674460492,0.939666239,0.346539162,0,27.2,0.995302843
"1293",81,660,620,28,21,8483,7453,8052,0.69,-1.265,0.821,0.692,-1.173,0.83,0.28316405,12,"38375","0","38375","0",0.5,0.559413847,0.702427455,0.149354518,0,29.7,0.967252158
"1294",7129,568,588,26,18,8169,8008,8088,0.69,-1.265,0.821,0.692,-1.173,0.83,0.329041003,12,"26840","260","26840","260",0.3,0.754583523,0.66700715,0.320061256,71.2105501,0,1.048809383
"1295",5641,598,560,25,17,6009,5721,5842,0.69,-1.265,0.821,0.692,-1.173,0.83,0.344327485,10,"26550","0","26550","0",0,0.783290728,0.768103448,0.334455668,0,25.3,0.980954566
"1296",6009,480,510,22,18,6644,6189,6522,0.69,-1.265,0.821,0.692,-1.173,0.83,0.300834106,15,"23970","1080","23970","1080",0.727,0.632197733,0.962635202,0.226762002,0,0,1.122321614
"1297",5980,0,0,0,21,8006,7123,7646,0.69,-1.265,0.821,0.692,-1.173,0.83,0.301910828,9,"43400","300","43400","300",0.1,0.3898804,0.682481752,0.194457948,431.5025478,27,1
"1298",7649,0,0,23,18,6630,6250,6388,0.69,-1.265,0.821,0.692,-1.173,0.83,0.155172414,12,"26790","420","26790","420",0,0.822323169,0.839011925,0.286294416,0,0,0.976487663
"1299",1487,640,660,30,17,10690,8711,9870,0.69,-1.265,0.821,0.692,-1.173,0.83,0.297913478,15,"36720","450","36720","450",0,0.585397336,0.742067754,0.123404815,1810.924031,37.5,0.986019541
"1300",4091,0,0,0,30,5724,5758,5738,0.69,-1.265,0.821,0.692,-1.173,0.83,0.290625,10,"32190","1370","32190","1370",0,0.814515684,0.619883041,0.419811321,0,37.5,0.950965825
"1301",8010,670,730,30,20,8967,7957,8653,0.69,-1.265,0.821,0.692,-1.173,0.83,0.332010582,16,"34890","1650","34890","1650",0,0.491219551,0.64961307,0.342819325,2021.373016,37.5,1.07310149
"1302",4968,453,425,21,20,6063,6022,6027,0.69,-1.265,0.821,0.692,-1.173,0.83,0.361006289,10,"26230","530","26230","530",0,0.685490409,0.52617801,0.36318408,0,37.5,0.910131654
"1303",7596,570,535,28,21,6940,5714,6407,0.69,-1.265,0.821,0.692,-1.173,0.83,0.212903226,9,"31364","1390","31364","1390",0,0.217091173,0.571596244,0.262833676,0,0,1.035058431
"1304",8131,640,620,27,21,6950,6866,6914,0.69,-1.265,0.821,0.692,-1.173,0.83,0.163383546,11,"36214","300","36214","300",0.7,0.386465402,0.661152615,0.17433414,0,0,0.933982684
"1305",5632,610,610,27,21,7471,6205,6857,0.69,-1.265,0.821,0.692,-1.173,0.83,0.114973262,13,"33622","615","33622","615",0.909,0.512816751,0.776874672,0.202834965,153.5222816,0,0.972691808
"1306",7305,0,0,0,22,4518,3959,4163,0.69,-1.265,0.821,0.692,-1.173,0.83,0.41852861,8,"24800","520","24800","520",0,0.450506386,0.472154964,0.317948718,0,0,0.989218329
"1307",243,0,0,23,11,5684,5566,5633,0.69,-1.265,0.821,0.692,-1.173,0.83,0.166316952,21,"4750","398","11734","398",0,0.365864812,0.997968231,0.686840644,6.099061292,25.3,0.991242474
"1308",7142,640,520,26,18,6150,6229,6197,0.69,-1.265,0.821,0.692,-1.173,0.83,0.062677677,11,"24360","690","24360","690",0,0.748060658,0.661538462,0.297040169,0,0,0.900085293
"1309",1941,0,0,26,19,7565,7045,7303,0.69,-1.265,0.821,0.692,-1.173,0.83,0.114872831,21,"7361","1461","14934","1461",0,0.394530004,0.852049604,0.452597534,121.9384369,0,0.978411338
"1310",68,0,0,25,20,7191,6151,6687,0.69,-1.265,0.821,0.692,-1.173,0.83,0.141398366,23,"6298","1526","13871","1526",0,0.313676971,0.84698175,0.435911602,146.5431283,30.7,1.028924598
"1311",8181,0,0,26,18,7099,6579,6834,0.69,-1.265,0.821,0.692,-1.173,0.83,0.116776179,18,"7585","1247","15536","1247",0.3,0.443677629,0.800033052,0.427804173,286.9653165,0,1.0040922
"1312",3023,0,0,24,18,7573,6551,7091,0.69,-1.265,0.821,0.692,-1.173,0.83,0.13054784,22,"6422","1065","13995","1065",0.846,0.306392555,0.814931651,0.404387097,166.2046569,0,1.05420223
"1313",2883,0,0,23,21,6497,6044,6274,0.69,-1.265,0.821,0.692,-1.173,0.83,0.296703297,21,"6298","1043","14287","1043",0,0.292767089,0.815884477,0.457227139,44.33095238,29.7,1.008124077
"1314",1352,0,0,0,23,5775,6401,6193,0.69,-1.265,0.821,0.692,-1.173,0.83,0.661512976,14,"12320","770","12320","770",0,0.972118885,0.925925926,0.6125,0,25.3,1.048841699
"1315",54,0,0,24,18,6911,6546,6754,0.69,-1.265,0.821,0.692,-1.173,0.83,0.146773899,20,"7014","2189","14760","2189",0.3,0.295215226,0.930516432,0.529767911,53.85231219,0,0.996539162
"1316",5451,0,0,23,20,6538,6022,6271,0.69,-1.265,0.821,0.692,-1.173,0.83,0.1813895,16,"6535","1501","14108","1501",0,0.199041918,0.940357853,0.38794926,775.7268155,0,0.984829721
"1317",7601,660,750,31,15,12106,9950,11265,0.69,-1.265,0.821,0.692,-1.173,0.83,0.295659313,18,"9273","1142","28523","1142",0.769,0.162528269,0.576070268,0.388558324,20762.77506,25.3,0.997327989
"1318",7924,0,0,25,16,8964,7347,8196,0.69,-1.265,0.821,0.692,-1.173,0.83,0.310982944,18,"8091","1338","18265","1338",0,0.33420943,0.857844257,0.441235192,1797.133609,37.5,1.000524594
"1319",444,0,0,25,19,7580,6994,7320,0.69,-1.265,0.821,0.692,-1.173,0.83,0.141907514,21,"6428","1509","14001","1509",0.4,0.313230582,0.897819063,0.479532164,153.191474,0,0.991261997
